Id,SalePrice
2735,144308.78185696152
2736,161568.5787400283
2737,119296.62675792191
2738,163950.29489915236
2739,171858.79595671812
2740,139020.80967055587
2741,152208.08601523394
2742,166594.9012533595
2743,142460.80246528826
2744,155279.68178340176
2745,131194.97848343325
2746,123139.53148356795
2747,179351.20999543453
2748,120384.19958722829
2749,133046.93606374884
2750,125701.46796733196
2751,116521.19556717755
2752,240132.92541297362
2753,153275.5595501356
2754,220312.89754196088
2755,165313.9330114775
2756,35361.63802812782
2757,85806.0134336987
2758,61684.05756274747
2759,160283.63230950394
2760,157462.7838192992
2761,166521.42828220973
2762,169777.22256365986
2763,189919.19799096114
2764,209870.05069851113
2765,231760.18237046446
2766,124571.42385639186
2767,93084.93276543479
2768,162455.83195029
2769,150853.64480220212
2770,177011.96511794417
2771,115453.72203227588
2772,134114.40959865053
2773,156698.39906828996
2774,158366.15813532326
2775,131830.24389372327
2776,150729.74417213394
2777,187386.55770089512
2778,154688.59315056345
2779,147522.1048567779
2780,160436.8291332702
2781,104318.72288695807
2782,99572.44384528797
2783,100950.96254136681
2784,110510.06938938779
2785,142854.51749690855
2786,53768.63229871273
2787,148307.82942420046
2788,82410.19741641803
2789,233534.68879098792
2790,125881.68829197192
2791,130645.12061022007
2792,102084.98484094924
2793,182733.85092477952
2794,89528.99571791888
2795,129938.08772459828
2796,122959.311158928
2797,238042.15512062202
2798,129781.9448830054
2799,120190.80417465266
2800,133186.9577995794
2801,147807.36703909002
2802,155303.7592664488
2803,207886.02775964967
2804,166939.22079687705
2805,114352.97411503381
2806,146456.90401470056
2807,188573.9536772227
2808,126128.45738129264
2809,135071.15759141967
2810,125861.58899756722
2811,157225.2116292718
2812,150796.29293681472
2813,194459.9387029356
2814,193499.2125215241
2815,125948.2370566527
2816,218910.30136283496
2817,122712.54206960727
2818,102504.01787762521
2819,222039.24899639023
2820,125512.0507433987
2821,140786.11919178598
2822,192447.86009238477
2823,271140.758909043
2824,162669.32665727037
2825,148758.89632120816
2826,105619.79042324478
2827,191233.44061518356
2828,252005.95913342928
2829,152010.71241401596
2830,231433.01610352498
2831,195779.40003780898
2832,203883.0020037684
2833,242116.94835183508
2834,227856.97976160437
2835,217449.112796313
2836,216488.3866149015
2837,179437.85805452004
2838,128049.90974411566
2839,185362.33617322432
2840,207361.4878914922
2841,224654.55915689934
2842,226255.76945925184
2843,169370.33244410387
2844,163712.72270912497
2845,95318.6708114436
2846,225348.4169545854
2847,199025.99741996577
2848,229734.2553469756
2849,233194.34743611276
2850,275422.12264076737
2851,240666.6621804245
2852,234795.55773846526
2853,237784.48363618995
2854,150616.07261217476
2855,205493.40920541424
2856,224014.07503595832
2857,217288.99176607776
2858,202611.23066117972
2859,120034.66133305975
2860,159369.3555983685
2861,152241.36039757432
2862,223320.21723827225
2863,154138.7352773503
2864,254810.68651787168
2865,162571.77620307353
2866,222519.61208709597
2867,83280.29735010171
2868,196904.2254380981
2869,142538.25362508043
2870,142624.90168416587
2871,138995.4916655002
2872,48275.121782611444
2873,101267.22641319495
2874,162188.9635665646
2875,166808.39596033984
2876,180041.08960447827
2877,155746.86978617182
2878,188420.75685345643
2879,157598.8273664874
2880,158219.2121930237
2881,188084.3936872236
2882,160981.46829583234
2883,200356.36114995048
2884,197047.1931917553
2885,181346.13532940735
2886,182831.40137897633
2887,121431.57382772525
2888,153805.31812894408
2889,99392.22352064801
2890,77602.58832071813
2891,192781.27724079095
2892,66418.1936872976
2893,143848.51806066046
2894,77466.54477352994
2895,252151.1995799108
2896,245105.87424955977
2897,182019.89383268874
2898,194168.99283616315
2899,236832.95435407176
2900,159869.81798347895
2901,193421.76136173197
2902,180238.46320569626
2903,261865.20874751607
2904,281302.42398201994
2905,81144.1097582897
2906,204319.1883170224
2907,138938.13980011275
2908,105919.93318931057
2909,167579.70491781808
2910,77015.47787652221
2911,121809.16775358321
2912,151994.59130825358
2913,111741.64214316708
2914,111741.64214316708
2915,91606.59092233478
2916,111741.64214316708
2917,124600.7200500899
2918,131178.8573776709
2919,238051.35201991536
